timestamp_sec,x,y,z,qx,qy,qz,qw
1785259655.2262635,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259655.2512913,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259655.3262815,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259655.331281,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259655.346299,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259655.3512988,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259655.376278,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259655.3812277,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259655.3862617,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259655.3912659,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259655.5012598,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259655.5112834,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259655.5162668,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259655.5412095,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259655.54626,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259655.5862772,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259655.5913363,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259655.9412425,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259655.9462876,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259655.9912999,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259655.9962971,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.0013008,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.0063405,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.0162873,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.0212474,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.0263753,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.0312898,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.0362992,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.041268,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.0462954,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.0512862,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.0563204,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.061253,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.066321,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.08123,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.0912836,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.0963576,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.1012828,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.1063163,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.1163042,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.12124,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.1263006,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.1312819,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.1612322,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.1662915,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.171333,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.1763158,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.1812868,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.1913166,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.196319,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.201307,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.2063303,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.2113705,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.216297,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.221231,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.2462902,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.2512665,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.2612298,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.2663207,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.2713532,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.2763367,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.2812817,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.28629,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.2913287,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.296303,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.3013077,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.321251,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.3262806,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.3462873,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.351279,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.3812246,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.4012394,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.4062994,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.4113326,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.4162686,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.4212391,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.4262834,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.4512782,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.4562874,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.4612293,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.466286,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.4713342,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.4862778,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.491305,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.4962795,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.5012937,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.506293,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.511303,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.5163035,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.5312834,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.5612054,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.5713542,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.5762887,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.5812201,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.5862823,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.591272,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.596297,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.6012464,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.6062865,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.6112983,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.616282,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.62124,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.6662958,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.6762853,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.6862593,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.7012599,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.7062764,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.7112806,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.7162793,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.7212386,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.7262936,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.731286,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.741222,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.7812316,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.7962875,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.8062828,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.8162937,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.8212256,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.831272,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.8412268,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.851276,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.8562756,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.8612442,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.8662784,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.8712842,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.8762984,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.8812473,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.8863034,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.8912966,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.896272,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.9012341,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.9062846,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.9112778,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.9162815,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259656.9263399,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.086269,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.1012483,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.1312842,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.1412747,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.1462803,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.1512744,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.1562874,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.166325,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.1712983,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.1762955,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.1812348,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.1862938,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.196258,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.2012753,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.2062905,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.2112782,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.2262688,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.2312708,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.2412252,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.2463033,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.256309,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.271287,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.2812364,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.2862775,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.306302,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.3112886,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.3162806,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.3212245,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.3762963,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.3962736,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.401236,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.4062963,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.4712968,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.4762747,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.4862788,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.5063016,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.5112813,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.516283,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.5212274,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.5262637,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.531296,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.5363212,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.5862706,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.5912793,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.6012316,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.6063073,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.6113021,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.6162865,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.6212401,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.6262748,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.6362936,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.6412313,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.6762676,0.0,0.0,0.75,0.0,0.0,0.0,1.0
1785259657.6812303,0.0,0.0,0.75,0.0,0.0,0.0,1.0
